id,x,y,z,mass,vx,vy,vz,eps
301,-4.47514,-2.92758,10.814,0.0427048,0.0805302,-1.61167,-0.569949,0.440171
302,-12.9108,6.61373,15.3424,0.0427048,0.596648,-0.116411,-0.719421,0.440171
303,-7.1311,-8.15488,-21.6731,0.0427048,0.250804,0.458098,0.251905,0.440171
304,1.11437,-14.3733,-17.806,0.0427048,0.26029,0.274723,-0.665221,0.440171
305,2.89502,5.50052,-5.80861,0.0427048,-1.55303,1.47323,-0.224587,0.440171
306,-1.67096,7.07199,6.52536,0.0427048,1.07296,1.42459,0.936655,0.440171
307,11.385,-21.6346,1.26501,0.0427048,-0.263574,-0.770888,0.0519453,0.440171
308,-0.563009,-21.8871,4.61652,0.0427048,-0.710054,0.660209,-0.141656,0.440171
309,6.03202,12.3113,-12.8313,0.0427048,-0.982447,0.642766,0.112468,0.440171
310,4.18061,6.31794,-9.69672,0.0427048,0.388928,-1.2665,-1.11377,0.440171
311,-24.6102,-5.62144,-10.5281,0.0427048,-0.215306,0.288562,0.000684,0.440171
312,-2.71545,-24.9468,-6.08418,0.0427048,0.48162,0.417957,-0.0304607,0.440171
313,-10.0331,-4.84709,-1.67407,0.0427048,-1.00222,-0.900697,-1.5004,0.440171
314,9.02333,20.6471,-7.74464,0.0427048,-0.695994,-0.349934,-0.283541,0.440171
315,24.7292,6.14818,9.19694,0.0427048,0.173418,0.297683,-0.292803,0.440171
316,-17.51,9.86548,-1.96851,0.0427048,-0.327033,-1.10777,-0.417199,0.440171
317,9.80296,-11.5775,8.83023,0.0427048,1.08759,0.633742,0.493169,0.440171
318,10.2697,-15.9888,10.1814,0.0427048,-0.372433,0.457803,-0.846652,0.440171
319,-3.49488,-12.3421,-19.5344,0.0427048,0.547681,-0.280394,-0.484902,0.440171
320,-2.54028,1.1001,-13.9584,0.0427048,0.198711,0.791286,1.30898,0.440171
321,10.7796,12.2455,-10.3764,0.0427048,0.620449,1.03868,-0.0506234,0.440171
322,0.512256,20.3385,-1.50677,0.0427048,0.870491,-0.704161,-0.540683,0.440171
323,-13.9386,19.6614,-10.6386,0.0427048,-0.183173,0.21619,0.541154,0.440171
324,8.50759,13.3642,-1.74431,0.0427048,0.744093,0.742107,-1.23442,0.440171
325,2.61952,-11.6307,17.0171,0.0427048,-0.69882,0.725701,0.25065,0.440171
326,12.3024,13.802,7.30386,0.0427048,-0.506128,1.09226,-0.189343,0.440171
327,22.8507,12.1796,3.93806,0.0427048,-0.606892,0.362663,0.123433,0.440171
328,11.0802,4.08255,-8.9214,0.0427048,1.41608,-0.514459,-0.53847,0.440171
329,-7.44157,17.1002,10.1722,0.0427048,0.418215,0.725884,-0.71269,0.440171
330,11.7575,10.5635,-16.5821,0.0427048,-0.361277,-0.754564,-0.367697,0.440171
331,8.33318,1.86346,14.911,0.0427048,0.414154,-1.14581,-0.586901,0.440171
332,-16.4401,17.3169,3.59128,0.0427048,-0.552579,-0.739945,-0.228489,0.440171
333,13.4402,9.22106,-2.2048,0.0427048,-0.308059,1.41075,0.68306,0.440171
334,0.114823,-11.5088,-2.20242,0.0427048,-1.60635,-1.08497,0.539479,0.440171
335,-8.99183,20.2438,3.5963,0.0427048,-0.226425,-1.07689,0.0216248,0.440171
336,5.13382,-8.65135,16.4799,0.0427048,0.289739,-0.709091,-0.918547,0.440171
337,-4.98409,0.30727,-23.6526,0.0427048,0.46702,-0.444287,0.415064,0.440171
338,-4.32436,13.3438,7.00148,0.0427048,1.09935,0.726494,-0.886806,0.440171
339,5.58415,-9.00607,-1.27506,0.0427048,1.61622,1.38028,-0.297462,0.440171
340,-27.4303,-7.67602,-1.16918,0.0427048,0.535214,0.251564,0.0574766,0.440171
341,6.54868,-22.5042,-9.18518,0.0427048,-0.282128,-0.596252,0.530729,0.440171
342,5.27035,-23.3012,-6.95083,0.0427048,-0.523335,-0.738001,-0.0742836,0.440171
343,-2.9022,-3.10544,-13.3987,0.0427048,1.33565,-0.734109,-0.573732,0.440171
344,2.70026,-12.3369,-6.84978,0.0427048,-1.09241,-0.884798,-0.974469,0.440171
345,7.87891,-20.8883,-1.011,0.0427048,0.792682,0.273546,-0.81797,0.440171
346,-2.61966,3.54,-16.2579,0.0427048,-0.939199,-0.339,0.983793,0.440171
347,-5.27508,23.0903,-17.7661,0.0427048,0.192988,-0.0335114,-0.248015,0.440171
348,-13.6621,17.519,18.7415,0.0427048,0.377146,0.106494,-0.0704423,0.440171
349,13.9689,14.5619,-0.390873,0.0427048,-1.16125,-0.604196,0.339534,0.440171
350,-2.67826,-1.77275,-10.346,0.0427048,-0.164269,-1.29801,-1.41178,0.440171
351,4.63453,-15.1378,12.7297,0.0427048,-0.107879,-0.708254,0.969072,0.440171
352,7.16448,-23.0444,15.6462,0.0427048,0.422378,-0.209813,0.108492,0.440171
353,17.4955,7.95289,-9.37834,0.0427048,1.16658,-0.0444965,0.0239415,0.440171
354,1.27409,-6.58525,-15.0536,0.0427048,-0.590525,-0.451548,1.2491,0.440171
355,8.02728,9.48237,20.5188,0.0427048,-0.0427295,-0.882763,-0.00640676,0.440171
356,-8.20972,24.4389,-1.8646,0.0427048,-0.260929,-0.649266,0.570866,0.440171
357,-8.24881,-9.67409,-12.341,0.0427048,-0.00835622,1.13707,-0.830524,0.440171
358,0.093031,-15.7092,-22.6218,0.0427048,-0.527137,0.127171,-0.222933,0.440171
359,-7.32576,6.94902,-5.83252,0.0427048,-0.291023,-1.932,-0.244032,0.440171
360,-5.06082,20.3571,18.6581,0.0427048,-0.462569,-0.377249,0.0585746,0.440171
361,-10.6087,-4.16232,-2.76398,0.0427048,-0.713556,0.149959,-1.90916,0.440171
362,-11.0528,8.15088,10.0308,0.0427048,0.365325,-1.31115,-0.6352,0.440171
363,2.91606,26.5878,0.188376,0.0427048,-0.353871,0.715173,-0.345611,0.440171
364,-13.4512,-10.4097,16.0304,0.0427048,0.751656,-0.664809,0.122424,0.440171
365,0.142883,-10.6718,0.20241,0.0427048,-0.171425,-1.28515,1.78229,0.440171
366,18.2085,5.44011,-1.19032,0.0427048,0.476693,0.221187,1.3825,0.440171
367,-11.2878,11.693,4.6443,0.0427048,-0.462403,0.633737,-1.38764,0.440171
368,-27.8213,-3.14798,-13.4257,0.0427048,0.299193,-0.134228,-0.0716278,0.440171
369,-20.9997,11.2516,3.56923,0.0427048,0.0380112,-1.07975,-0.0457539,0.440171
370,-1.73626,-4.96419,-7.94021,0.0427048,1.08488,-1.81822,-0.101845,0.440171
371,1.81317,-15.1905,-5.4128,0.0427048,-1.07699,0.950411,0.799734,0.440171
372,-6.08382,-7.01497,-15.4697,0.0427048,-1.18806,0.209964,0.69658,0.440171
373,-7.93026,1.40187,-20.3011,0.0427048,-0.98709,-0.467707,0.159455,0.440171
374,-18.7042,-7.16974,-11.0829,0.0427048,-0.884912,0.545495,-0.396504,0.440171
375,23.8541,16.3686,-5.055,0.0427048,0.54987,-0.337855,-0.133549,0.440171
376,-7.55863,1.84248,-13.6087,0.0427048,1.08786,-0.966248,0.602918,0.440171
377,26.2583,16.0281,7.01087,0.0427048,0.332102,-0.130963,0.22205,0.440171
378,-13.8452,-15.0381,8.54282,0.0427048,0.280393,-0.703366,0.926734,0.440171
379,-0.10839,-9.66884,-7.66251,0.0427048,1.37844,-1.23568,0.470033,0.440171
380,13.2816,-25.709,-10.5074,0.0427048,-0.434392,-0.163723,0.175459,0.440171
381,27.3934,4.01441,11.4683,0.0427048,0.140753,-0.0938145,-0.560523,0.440171
382,0.248712,-16.4849,26.4583,0.0427048,0.0987122,-0.135688,-0.256075,0.440171
383,-9.14,10.1115,-8.77285,0.0427048,-0.169679,0.579505,-1.49763,0.440171
384,-8.01668,0.0683613,-16.9199,0.0427048,0.709731,-0.26363,1.12844,0.440171
385,1.95464,4.60351,8.80645,0.0427048,2.03103,0.0724409,-0.399632,0.440171
386,7.68462,27.7564,12.0469,0.0427048,0.323471,0.162666,0.307032,0.440171
387,15.7549,5.3641,-7.30059,0.0427048,-0.540353,-0.935256,-1.05122,0.440171
388,-2.18622,2.69641,-25.6656,0.0427048,0.2359,0.148177,0.785888,0.440171
389,-2.85362,12.7901,-19.6938,0.0427048,-0.0364786,-0.0163157,1.0316,0.440171
390,-19.4452,-6.36362,2.41004,0.0427048,-1.08539,0.491401,0.729408,0.440171
391,-3.18709,3.54367,23.127,0.0427048,0.402482,-0.902303,-0.240483,0.440171
392,10.3682,-5.20241,-0.150219,0.0427048,-0.413868,-1.193,1.74392,0.440171
393,10.4266,28.8814,-10.4088,0.0427048,0.129953,-0.188068,0.315657,0.440171
394,18.5009,-4.90871,-6.02935,0.0427048,-0.96305,0.776572,-0.661313,0.440171
395,-4.73505,-3.42034,-5.54327,0.0427048,-1.60859,-0.220335,1.6948,0.440171
396,-1.33471,-4.79375,-11.8475,0.0427048,-1.20291,1.20425,0.661871,0.440171
397,-0.618556,28.5688,14.6877,0.0427048,-0.396864,0.0446532,0.0701194,0.440171
398,-16.9077,-13.3076,3.03507,0.0427048,-1.2722,-0.2165,-0.307383,0.440171
399,-10.0344,-13.472,26.4661,0.0427048,-0.395026,0.217713,-0.0418994,0.440171
400,-25.8648,1.66104,2.61783,0.0427048,0.37074,0.278705,0.93224,0.440171
401,9.81727,-25.8654,1.55386,0.0427048,0.081223,-0.434988,0.816705,0.440171
402,-12.6583,-17.593,0.887209,0.0427048,0.683194,0.729162,0.940099,0.440171
403,6.85711,16.2236,0.0698087,0.0427048,-0.520495,-1.21128,-1.03729,0.440171
404,-14.143,1.61921,25.7667,0.0427048,-0.460363,-0.44487,0.1721,0.440171
405,-9.94784,-9.48697,-5.79844,0.0427048,0.32096,0.607729,1.66572,0.440171
406,11.0302,-4.28957,-8.52352,0.0427048,-1.60619,-0.427932,-0.649686,0.440171
407,-0.160264,9.38927,-5.26619,0.0427048,-0.0370844,0.549841,2.06785,0.440171
408,-4.4658,32.1318,3.86763,0.0427048,-0.506616,0.149819,-0.134564,0.440171
409,-9.47828,7.455,11.3475,0.0427048,0.397992,-1.54561,0.265996,0.440171
410,-5.98782,-7.38685,7.46597,0.0427048,1.86414,0.185175,0.666363,0.440171
411,-19.3801,12.5339,-24.6122,0.0427048,-0.0475145,0.0362381,-0.248262,0.440171
412,-19.4541,-12.492,10.7645,0.0427048,-0.780863,-0.689313,-0.170261,0.440171
413,-30.9661,-9.28621,8.8591,0.0427048,0.201427,-0.00861378,0.396195,0.440171
414,-20.322,-1.24486,-8.81598,0.0427048,-1.28741,0.0513829,0.0213393,0.440171
415,-0.868683,-6.00756,10.2662,0.0427048,1.20773,-1.37548,0.691258,0.440171
416,2.59923,-18.8354,5.22991,0.0427048,0.228914,0.844931,-1.20539,0.440171
417,-18.0701,4.54338,2.95998,0.0427048,-0.342885,1.07296,1.10224,0.440171
418,6.06379,-5.71202,18.4511,0.0427048,0.599739,0.918583,0.758945,0.440171
419,25.0608,2.7054,-8.86446,0.0427048,0.962323,-0.273136,0.0787934,0.440171
420,15.5013,13.1853,-24.5387,0.0427048,-0.0736591,0.452007,0.266983,0.440171
421,-2.65826,10.6452,-6.58564,0.0427048,0.602035,1.85697,-0.209638,0.440171
422,-17.3254,-5.19266,-11.1052,0.0427048,0.534489,-1.15817,0.42606,0.440171
423,16.0106,-11.8359,-4.92849,0.0427048,0.14895,-1.39659,0.364679,0.440171
424,20.4851,-14.7827,-24.4149,0.0427048,0.0600777,-6.26E-05,0.0581769,0.440171
425,-25.5585,0.520257,9.87755,0.0427048,0.480462,-0.0973739,0.831534,0.440171
426,24.8912,13.204,-3.17332,0.0427048,0.83587,0.118154,0.417967,0.440171
427,4.69418,1.76117,-4.75079,0.0427048,-1.77035,1.76705,0.380787,0.440171
428,1.63028,-32.023,10.204,0.0427048,-0.377854,-0.0315464,-0.307599,0.440171
429,26.7756,24.3647,-0.596668,0.0427048,0.0670685,-0.170373,0.00736731,0.440171
430,-18.5397,10.9546,-4.9069,0.0427048,-0.0204215,1.12612,0.751347,0.440171
431,10.9804,1.35562,7.38364,0.0427048,1.10908,1.15442,1.06578,0.440171
432,-26.3522,-11.3261,7.77075,0.0427048,0.296326,-0.443858,0.6408,0.440171
433,8.16646,-6.26115,32.9865,0.0427048,-0.179835,-0.138793,0.0512025,0.440171
434,-4.37085,23.2494,-9.65229,0.0427048,-0.172624,-0.14233,1.09249,0.440171
435,-11.4552,22.5181,-15.9433,0.0427048,-0.556621,-0.567088,0.128995,0.440171
436,8.74502,15.5761,10.646,0.0427048,1.05654,-0.198745,0.905014,0.440171
437,1.47367,9.83834,-12.7389,0.0427048,-1.11259,-1.02197,0.713915,0.440171
438,-16.1354,3.83002,6.23204,0.0427048,1.17047,1.03999,-0.53559,0.440171
439,-7.76055,9.18082,4.70733,0.0427048,0.345926,1.8378,-0.773246,0.440171
440,-16.6883,24.7582,-7.1751,0.0427048,-0.135837,0.244681,-0.77268,0.440171
441,0.787567,21.0353,23.287,0.0427048,-0.0159685,-0.671166,-0.193175,0.440171
442,5.18781,-16.9706,-19.3866,0.0427048,-0.858522,0.591305,-0.0467742,0.440171
443,4.48824,-20.5651,-5.07249,0.0427048,0.243999,0.787503,1.16436,0.440171
444,3.1073,0.760567,-15.2598,0.0427048,-0.993395,1.23706,0.608353,0.440171
445,24.3329,1.50066,12.2074,0.0427048,1.00865,0.186812,0.14101,0.440171
446,15.6126,10.922,-2.99197,0.0427048,-0.689052,1.1845,0.838058,0.440171
447,-9.55273,-2.77946,3.79598,0.0427048,0.326574,2.10823,-0.676897,0.440171
448,-5.35156,1.81266,-20.5908,0.0427048,0.429437,-0.546065,1.1274,0.440171
449,-27.6836,-2.52897,-17.7791,0.0427048,0.0127487,0.63117,0.0462327,0.440171
450,5.44409,9.92003,13.3071,0.0427048,-1.50983,0.539157,0.150998,0.440171
451,4.70357,8.23956,-0.205166,0.0427048,-0.696111,-1.12363,2.04252,0.440171
452,11.1619,-11.1849,16.4674,0.0427048,-0.718575,-0.929646,-0.494533,0.440171
453,11.0478,15.1575,12.6891,0.0427048,1.23439,-0.0472033,0.455574,0.440171
454,-6.38644,15.4735,10.7086,0.0427048,0.844633,-0.464074,-1.15085,0.440171
455,-29.4134,6.06419,9.5027,0.0427048,-0.28451,-0.723204,-0.206884,0.440171
456,-16.1598,-22.4675,-16.7316,0.0427048,-0.120395,0.46175,0.536741,0.440171
457,11.4247,-16.3335,-7.08311,0.0427048,0.311125,-1.30586,0.578739,0.440171
458,6.18172,16.7935,2.74413,0.0427048,0.99094,-1.05842,-0.903626,0.440171
459,-10.4521,26.7402,13.4743,0.0427048,0.604839,0.284418,-0.420812,0.440171
460,-6.04532,15.0019,-26.2731,0.0427048,0.755836,-0.214435,-0.0898723,0.440171
461,31.838,-10.1635,5.92747,0.0427048,-0.486975,-0.169828,0.439264,0.440171
462,17.637,-6.07194,-18.0643,0.0427048,-0.480065,-0.122813,1.00646,0.440171
463,0.543142,10.5909,5.89521,0.0427048,-1.05734,-1.35951,-1.19334,0.440171
464,-20.1112,-22.6844,-21.3402,0.0427048,0.112481,0.289805,0.172572,0.440171
465,15.8244,-3.62465,-34.3303,0.0427048,-0.0376224,0.102111,0.00212569,0.440171
466,19.6756,5.73574,30.6314,0.0427048,0.0488695,-0.356165,0.0545014,0.440171
467,3.21977,-11.2651,17.1598,0.0427048,-0.973409,0.0605993,1.04725,0.440171
468,-15.6767,10.1278,15.9447,0.0427048,0.131206,1.00496,-0.715311,0.440171
469,-17.8219,-21.1332,9.86409,0.0427048,0.3618,-0.782029,-0.521186,0.440171
470,5.61851,0.729339,9.37567,0.0427048,-0.592709,-0.117242,-2.04487,0.440171
471,-16.8689,-5.65736,-10.6556,0.0427048,-0.260766,0.215828,1.45708,0.440171
472,-3.18714,-17.9494,13.3674,0.0427048,-1.24135,-0.582013,0.0678573,0.440171
473,-31.2937,-7.97907,-5.99699,0.0427048,0.255426,-0.769391,0.123699,0.440171
474,-18.5208,25.9511,2.14811,0.0427048,-0.751929,0.364635,0.321575,0.440171
475,-9.62849,-12.3419,-1.68425,0.0427048,-0.303826,-0.855717,1.6997,0.440171
476,-31.3929,8.99211,9.6246,0.0427048,0.407608,0.254363,-0.55796,0.440171
477,8.0299,6.11273,29.2792,0.0427048,0.286133,-0.769847,0.181581,0.440171
478,-26.9447,-15.6344,2.92604,0.0427048,0.115942,0.2813,0.886495,0.440171
479,0.67197,-17.5628,7.18664,0.0427048,-1.47667,0.514453,0.501324,0.440171
480,-30.3019,-24.2719,-2.7149,0.0427048,-0.175216,-0.274453,-0.170687,0.440171
481,-15.4395,-10.8886,32.0627,0.0427048,-0.264541,0.285216,0.111409,0.440171
482,-1.77081,-18.3107,1.44807,0.0427048,-1.62933,-0.606302,-0.185013,0.440171
483,15.3686,6.59077,28.7009,0.0427048,0.604004,-0.211003,-0.352692,0.440171
484,-4.17158,-1.74741,-20.5365,0.0427048,-1.12534,0.869358,-0.0830386,0.440171
485,-21.4637,-20.5892,-6.76649,0.0427048,0.174679,0.855608,-0.457437,0.440171
486,2.63526,-7.59415,-9.544,0.0427048,0.381071,1.19836,1.60693,0.440171
487,-6.05835,6.04246,15.6786,0.0427048,1.14916,-0.315633,-1.1252,0.440171
488,-16.5786,-1.6154,10.7338,0.0427048,1.3264,-0.781607,-0.335097,0.440171
489,-13.0177,-34.6141,11.9748,0.0427048,-0.27106,0.293438,-0.0789478,0.440171
490,3.21504,-8.38489,-10.5236,0.0427048,-1.79786,0.291252,-0.667295,0.440171
491,-13.2299,-3.31519,-2.1736,0.0427048,0.131505,2.02587,-0.454117,0.440171
492,-3.47736,-19.931,-20.4671,0.0427048,-0.991431,-0.122677,-0.27808,0.440171
493,14.8656,26.3685,10.8969,0.0427048,0.207855,-0.197858,0.843551,0.440171
494,29.5636,12.5532,-6.45289,0.0427048,-0.584609,-0.376251,0.531138,0.440171
495,-12.2109,-11.2039,-19.2495,0.0427048,0.00299764,0.000464118,1.22259,0.440171
496,-13.752,-25.3933,18.3053,0.0427048,0.660953,0.185534,0.297669,0.440171
497,-3.21169,-12.56,10.7595,0.0427048,0.224354,0.16077,1.73349,0.440171
498,-10.5129,-35.2627,2.71189,0.0427048,-0.0967692,-0.281485,0.549052,0.440171
499,22.3095,0.562103,19.9182,0.0427048,0.737049,-0.202144,-0.629087,0.440171
500,-0.265224,-0.0976288,-34.015,0.0427048,-0.655037,-0.0988908,-0.24299,0.440171
501,2.88844,-5.84891,-38.6402,0.0427048,-0.0658131,-0.262477,0.117104,0.440171
502,8.51641,14.9246,1.122,0.0427048,-0.239049,0.718816,1.69649,0.440171
503,23.0045,-9.02629,-6.38632,0.0427048,0.274194,-0.697295,1.06571,0.440171
504,27.0878,-21.2334,5.84326,0.0427048,0.191337,-0.740442,-0.0480029,0.440171
505,-24.2209,4.82172,25.1771,0.0427048,0.385335,-0.347778,0.441345,0.440171
506,19.4383,0.344013,22.0856,0.0427048,-0.574947,0.257516,0.802437,0.440171
507,19.8609,-0.427901,29.7165,0.0427048,0.0321038,-0.351231,0.534429,0.440171
508,10.7097,3.59908,-22.6577,0.0427048,-1.08767,0.203693,0.548811,0.440171
509,14.973,4.1786,-5.17774,0.0427048,1.65154,0.764607,0.430561,0.440171
510,-32.2656,6.4623,15.0728,0.0427048,0.116453,0.634314,-0.234875,0.440171
511,-1.18788,3.00235,-7.6653,0.0427048,-0.627001,1.70664,1.59076,0.440171
512,15.1227,33.6604,-15.7529,0.0427048,-0.279926,-0.0429705,0.286768,0.440171
513,-12.7557,-21.4024,-1.67392,0.0427048,0.475251,-1.20273,0.496171,0.440171
514,-18.544,32.4908,-11.8557,0.0427048,0.250163,0.312109,-0.309144,0.440171
515,-22.8809,-3.6683,31.5698,0.0427048,-0.437755,-0.0200026,0.00129486,0.440171
516,18.32,8.16646,4.64019,0.0427048,-1.06773,-0.820473,0.910986,0.440171
517,17.0528,-13.8888,7.43384,0.0427048,-1.4274,0.248028,-0.134161,0.440171
518,-10.8522,-10.6615,-30.1262,0.0427048,-0.28755,-0.492788,-0.563434,0.440171
519,-19.4822,18.8467,-20.693,0.0427048,0.601355,-0.0375863,0.552468,0.440171
520,-3.95453,2.76392,15.4798,0.0427048,-1.60178,0.56772,0.515568,0.440171
521,-21.3738,-4.06758,25.5308,0.0427048,0.159614,-0.678254,0.456937,0.440171
522,-6.73885,22.3796,-15.4814,0.0427048,0.0385158,0.385508,-1.0958,0.440171
523,-1.22383,-6.4843,14.8865,0.0427048,-0.46932,0.326974,1.68704,0.440171
524,19.7687,-13.8019,20.3489,0.0427048,0.0265253,0.620842,-0.737947,0.440171
525,6.11766,27.9804,8.90655,0.0427048,-0.0137699,-0.788649,-0.755101,0.440171
526,-19.6619,-19.5414,6.00255,0.0427048,0.388744,-1.12899,0.0254371,0.440171
527,13.2964,17.2178,-8.66403,0.0427048,-0.329795,-1.23814,0.668554,0.440171
528,-20.5457,24.6732,-13.5191,0.0427048,-0.62278,-0.469997,-0.250625,0.440171
529,-3.66274,-15.127,19.4419,0.0427048,-1.14121,-0.633577,0.0331395,0.440171
530,-15.8788,10.1171,-8.12203,0.0427048,0.797989,-1.37922,-0.249491,0.440171
531,-6.35797,-2.17804,-34.947,0.0427048,0.711909,-0.0228073,0.0420792,0.440171
532,-21.8941,12.1675,22.1388,0.0427048,-0.407979,-0.602132,-0.489834,0.440171
533,16.6211,27.9913,-10.2026,0.0427048,0.258767,-0.797556,0.27322,0.440171
534,-29.4328,16.4148,7.48608,0.0427048,-0.566021,-0.328275,0.573465,0.440171
535,30.4785,0.80044,-12.6261,0.0427048,0.00317213,-0.0779552,0.936865,0.440171
536,1.40246,-1.00996,-3.81345,0.0427048,-2.96017,-0.172906,0.551003,0.440171
537,-3.43589,-20.323,14.3429,0.0427048,1.07673,-0.781806,-0.136523,0.440171
538,6.03425,-31.0161,7.8138,0.0427048,0.128896,0.485081,0.847273,0.440171
539,24.9335,28.4699,-5.86363,0.0427048,-0.250812,0.30961,-0.535864,0.440171
540,-17.8352,14.5831,-19.2903,0.0427048,0.710019,-0.683367,0.434168,0.440171
541,27.5808,-6.47849,1.36734,0.0427048,0.897124,-0.148106,-0.844574,0.440171
542,10.2845,-41.9941,-9.14627,0.0427048,0.00114844,0.0778266,0.0599719,0.440171
543,15.6269,-14.5715,-23.6225,0.0427048,0.516436,0.473945,-0.687486,0.440171
544,-8.7866,17.2065,-13.3554,0.0427048,-1.21204,-0.291863,0.718694,0.440171
545,-28.4296,1.14088,7.46778,0.0427048,0.0699318,0.191646,1.15107,0.440171
546,12.9579,17.3737,-24.9513,0.0427048,-0.213235,-0.743596,-0.524435,0.440171
547,-28.0336,3.43307,19.4949,0.0427048,0.0169674,-0.494582,0.740333,0.440171
548,-12.5814,-19.6109,-2.16873,0.0427048,-1.0265,-1.0438,0.446314,0.440171
549,2.99503,12.943,0.756252,0.0427048,1.44409,-0.0721281,1.67823,0.440171
550,-19.802,29.1506,-4.23531,0.0427048,-0.676398,0.165553,0.567735,0.440171
551,-18.1372,-7.09467,-8.30045,0.0427048,-0.821849,0.0366674,-1.3981,0.440171
552,6.0397,13.7396,-32.287,0.0427048,0.0271563,0.773528,0.26456,0.440171
553,23.679,30.7588,0.587764,0.0427048,-0.371846,0.496181,-0.377624,0.440171
554,-16.7996,5.32487,-25.0605,0.0427048,-0.423726,0.0719347,0.988717,0.440171
555,-6.77095,9.39743,-3.91582,0.0427048,0.242406,-1.46341,-1.68203,0.440171
556,34.4897,8.95036,12.5705,0.0427048,0.15761,-0.540464,-0.547255,0.440171
557,-35.7993,12.4645,-16.0023,0.0427048,0.494102,0.0338003,-0.319319,0.440171
558,31.1606,-10.5113,-3.74651,0.0427048,-0.560775,0.662023,0.598062,0.440171
559,-12.8665,-21.7675,4.22423,0.0427048,-1.22118,0.662354,0.342537,0.440171
560,23.9717,1.54585,-0.420117,0.0427048,-0.457258,0.337346,1.42877,0.440171
561,27.639,26.3337,-8.97243,0.0427048,0.713009,0.169784,-0.000128853,0.440171
562,-20.2519,-2.04683,13.68,0.0427048,0.858605,-1.14464,-0.142325,0.440171
563,5.13336,40.0569,-1.08005,0.0427048,0.242919,-0.552203,-0.312983,0.440171
564,-33.7409,6.18482,-11.2393,0.0427048,-0.277249,-0.251237,0.811112,0.440171
565,4.50023,11.3814,-29.0908,0.0427048,-0.309946,-0.802004,0.61353,0.440171
566,43.4694,1.69749,-5.73871,0.0427048,-0.460913,0.121528,0.0730232,0.440171
567,-31.8363,12.0549,-0.899204,0.0427048,-0.898646,0.488987,-0.176579,0.440171
568,2.47462,11.5465,15.8363,0.0427048,-1.46266,0.0281923,0.813227,0.440171
569,-18.4144,-0.929295,-28.1024,0.0427048,-0.596712,0.713943,-0.347759,0.440171
570,10.7778,-8.96797,-7.9234,0.0427048,-1.36058,-1.29739,0.514106,0.440171
571,-18.795,20.3859,20.7334,0.0427048,-0.152171,0.940048,-0.233641,0.440171
572,10.1505,-4.8169,-9.87598,0.0427048,1.07604,1.65366,-0.319455,0.440171
573,41.6987,2.70465,4.98627,0.0427048,-0.147224,-0.605579,0.168532,0.440171
574,-6.40041,15.853,-6.46305,0.0427048,1.59774,-0.789347,-0.480513,0.440171
575,-23.8795,12.0356,-14.5716,0.0427048,1.10526,0.186881,-0.405591,0.440171
576,10.2321,31.1176,14.1433,0.0427048,0.389236,-0.0782755,0.872609,0.440171
577,13.1738,19.8036,15.5336,0.0427048,-0.703769,1.05814,-0.201689,0.440171
578,-16.2708,-0.718639,34.6247,0.0427048,0.206168,-0.651123,0.395159,0.440171
579,-15.6022,4.63358,1.02157,0.0427048,-0.399352,0.387612,-1.96094,0.440171
580,15.1609,40.6281,14.6879,0.0427048,-0.248502,0.327387,-0.0825081,0.440171
581,0.130287,20.1096,15.9783,0.0427048,0.677107,1.18915,0.353753,0.440171
582,21.3769,10.2317,-35.4997,0.0427048,0.0053983,-0.268459,-0.516936,0.440171
583,1.40982,33.3102,6.67501,0.0427048,0.401532,0.956952,0.281451,0.440171
584,0.59786,41.8693,15.044,0.0427048,-0.422576,0.163519,0.275132,0.440171
585,14.8716,8.6384,29.8087,0.0427048,-0.699566,0.539303,-0.459757,0.440171
586,14.4843,18.9994,-11.3878,0.0427048,-0.439879,-0.00327524,-1.33939,0.440171
587,40.2334,-4.25793,-23.2508,0.0427048,0.356958,-0.0108237,0.116062,0.440171
588,-33.5243,19.9104,-2.49338,0.0427048,0.741027,-0.362548,-0.228518,0.440171
589,-17.983,29.2414,-27.0082,0.0427048,-0.0555996,0.441536,-0.374514,0.440171
